obs_date,obs_lat,obs_lon,obs_source,chl_type,in_situ_chl,NASA_chlor_a,TPCA_chl,chl_ci,chl_ocx,CI,MBR,max_blue_rrs,rrs443,rrs488,NaN,rrs547,rrs667,MEI,day_radius,pixel_radius,sat_start_date,sat_end_date,sat_start_lat,sat_end_lat,sat_start_lon,sat_end_lon,validation_set
2002-11-06,-1.000,165.100,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1000,0.0951,0.1101,0.0804,0.1342,-0.00289,4.24968,0.00925,0.00925,0.00682,NaN,0.00218,0.00024,1.101,2,1,2002-11-04,2002-11-08,-1.042,-0.875,-1.042,-0.875,1
2002-11-06,-0.490,165.130,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0700,0.0778,0.0839,0.0624,0.1027,-0.00337,4.99040,0.00974,0.00974,0.00685,NaN,0.00195,0.00022,1.101,2,1,2002-11-04,2002-11-08,-0.542,-0.375,-0.542,-0.375,1
2002-11-06,-1.910,165.090,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0900,0.0743,0.0810,0.0586,0.1028,-0.00349,4.98722,0.01008,0.01008,0.00702,NaN,0.00202,0.00023,1.101,2,1,2002-11-04,2002-11-08,-1.958,-1.792,-1.958,-1.792,1
2002-11-06,0.000,163.017,"WOD: Boyer et al., 2018",Fluorescence,0.0900,0.0806,0.0893,0.0656,0.1108,-0.00327,4.77680,0.00969,0.00969,0.00682,NaN,0.00203,0.00024,1.101,2,1,2002-11-04,2002-11-08,-0.042,0.125,-0.042,0.125,1
2002-11-06,-1.500,165.040,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0800,0.0869,0.0961,0.0723,0.1152,-0.00309,4.66602,0.00930,0.00930,0.00667,NaN,0.00199,0.00022,1.101,2,1,2002-11-04,2002-11-08,-1.542,-1.375,-1.542,-1.375,1
2002-11-07,0.000,159.017,"WOD: Boyer et al., 2018",Fluorescence,0.1300,0.0807,0.0891,0.0660,0.1095,-0.00326,4.80829,0.00963,0.00963,0.00675,NaN,0.00200,0.00023,1.101,2,1,2002-11-05,2002-11-09,-0.042,0.125,-0.042,0.125,0
2002-11-07,-3.990,165.130,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0600,0.0526,0.0555,0.0383,0.0766,-0.00429,5.83403,0.01149,0.01149,0.00744,NaN,0.00197,0.00022,1.101,2,1,2002-11-05,2002-11-09,-4.042,-3.875,-4.042,-3.875,0
2002-11-07,0.000,157.000,"WOD: Boyer et al., 2018",Fluorescence,0.0850,0.0780,0.0832,0.0622,0.1012,-0.00337,5.03178,0.00971,0.00971,0.00679,NaN,0.00193,0.00022,1.101,2,1,2002-11-05,2002-11-09,-0.042,0.125,-0.042,0.125,0
2002-11-07,-2.990,165.060,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0600,0.0634,0.0674,0.0484,0.0871,-0.00385,5.46007,0.01064,0.01064,0.00712,NaN,0.00195,0.00021,1.101,2,1,2002-11-05,2002-11-09,-3.042,-2.875,-3.042,-2.875,0
2002-11-08,0.000,153.017,"WOD: Boyer et al., 2018",Fluorescence,0.1100,0.0735,0.0798,0.0584,0.1000,-0.00349,5.06475,0.01001,0.01001,0.00685,NaN,0.00198,0.00023,1.101,2,1,2002-11-06,2002-11-10,-0.042,0.125,-0.042,0.125,0
2002-11-08,-4.980,165.190,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0700,0.0654,0.0696,0.0506,0.0881,-0.00376,5.42706,0.01042,0.01042,0.00703,NaN,0.00192,0.00022,1.101,2,1,2002-11-06,2002-11-10,-5.042,-4.875,-5.042,-4.875,0
2002-11-08,-7.000,164.920,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0700,0.0727,0.0814,0.0575,0.1069,-0.00352,4.87729,0.01025,0.01025,0.00713,NaN,0.00210,0.00029,1.101,2,1,2002-11-06,2002-11-10,-7.042,-6.875,-7.042,-6.875,0
2002-11-08,0.000,155.017,"WOD: Boyer et al., 2018",Fluorescence,0.0950,0.0727,0.0706,0.0555,0.0795,-0.00359,5.72503,0.00972,0.00972,0.00663,NaN,0.00170,0.00017,1.101,2,1,2002-11-06,2002-11-10,-0.042,0.125,-0.042,0.125,1
2002-11-08,-5.990,165.050,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0600,0.0806,0.0817,0.0663,0.0896,-0.00325,5.37865,0.00909,0.00909,0.00633,NaN,0.00169,0.00016,1.101,2,1,2002-11-06,2002-11-10,-6.042,-5.875,-6.042,-5.875,1
2002-11-09,0.000,151.017,"WOD: Boyer et al., 2018",Fluorescence,0.1050,0.0837,0.0892,0.0693,0.1035,-0.00317,4.96709,0.00922,0.00922,0.00644,NaN,0.00186,0.00019,1.101,2,1,2002-11-07,2002-11-11,-0.042,0.125,-0.042,0.125,0
2002-11-09,-8.030,164.760,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0600,0.0752,0.0841,0.0594,0.1101,-0.00346,4.79321,0.01023,0.01023,0.00711,NaN,0.00213,0.00025,1.101,2,1,2002-11-07,2002-11-11,-8.125,-7.958,-8.125,-7.958,1
2002-11-14,-2.990,180.100,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0500,0.0448,0.0415,0.0313,0.0429,-0.00467,7.52632,0.01144,0.01144,0.00711,NaN,0.00152,0.00014,1.101,2,1,2002-11-12,2002-11-16,-3.042,-2.875,-3.042,-2.875,1
2002-11-14,-4.960,180.070,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0600,0.0494,0.0540,0.0351,0.0839,-0.00445,5.57130,0.01219,0.01219,0.00798,NaN,0.00219,0.00024,1.101,2,1,2002-11-12,2002-11-16,-5.042,-4.875,-5.042,-4.875,0
2002-11-14,-3.990,180.080,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0500,0.0483,0.0491,0.0343,0.0656,-0.00450,6.28554,0.01170,0.01170,0.00752,NaN,0.00186,0.00019,1.101,2,1,2002-11-12,2002-11-16,-4.042,-3.875,-4.042,-3.875,1
2002-11-15,-2.000,180.120,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0400,0.0394,0.0403,0.0266,0.0599,-0.00497,6.55143,0.01274,0.01274,0.00784,NaN,0.00194,0.00021,1.101,2,1,2002-11-13,2002-11-17,-2.042,-1.875,-2.042,-1.875,0
2002-11-15,0.020,180.080,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0500,0.0417,0.0411,0.0287,0.0529,-0.00483,6.91755,0.01214,0.01214,0.00759,NaN,0.00175,0.00018,1.101,2,1,2002-11-13,2002-11-17,-0.042,0.125,-0.042,0.125,0
2002-11-16,2.000,180.200,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0500,0.0505,0.0479,0.0367,0.0510,-0.00437,7.02510,0.01082,0.01082,0.00681,NaN,0.00154,0.00024,1.101,2,1,2002-11-14,2002-11-18,1.958,2.125,1.958,2.125,1
2002-11-16,1.000,180.130,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0400,0.0461,0.0424,0.0325,0.0420,-0.00460,7.59170,0.01113,0.01113,0.00687,NaN,0.00147,0.00022,1.101,2,1,2002-11-14,2002-11-18,0.958,1.125,0.958,1.125,1
2003-01-27,9.967,163.950,"WOD: Boyer et al., 2018",Fluorescence,0.0250,0.0470,0.0496,0.0331,0.0735,-0.00456,5.95455,0.01205,0.01205,0.00774,NaN,0.00202,0.00028,1.214,2,1,2003-01-25,2003-01-29,9.875,10.042,9.875,10.042,1
2003-02-07,5.083,164.983,"WOD: Boyer et al., 2018",Fluorescence,0.0550,0.0943,0.0877,0.0804,0.0847,-0.00289,5.54392,0.00812,0.00812,0.00590,NaN,0.00146,0.00001,0.944,2,1,2003-02-05,2003-02-09,5.042,5.208,5.042,5.208,1
2003-02-09,0.067,164.967,"WOD: Boyer et al., 2018",Fluorescence,0.0450,0.0633,0.0661,0.0488,0.0816,-0.00383,5.65002,0.01043,0.01043,0.00701,NaN,0.00185,0.00019,0.944,2,1,2003-02-07,2003-02-11,-0.042,0.125,-0.042,0.125,1
2003-02-10,-3.017,165.000,"WOD: Boyer et al., 2018",Fluorescence,0.0350,0.0606,0.0645,0.0459,0.0844,-0.00395,5.55166,0.01079,0.01079,0.00728,NaN,0.00194,0.00024,0.944,2,1,2003-02-08,2003-02-12,-3.125,-2.958,-3.125,-2.958,1
2003-02-11,-0.017,162.967,"WOD: Boyer et al., 2018",Fluorescence,0.0400,0.0646,0.0680,0.0498,0.0851,-0.00379,5.52883,0.01048,0.01048,0.00707,NaN,0.00190,0.00016,0.944,2,1,2003-02-09,2003-02-13,-0.125,0.042,-0.125,0.042,0
2003-02-12,-0.017,160.983,"WOD: Boyer et al., 2018",Fluorescence,0.0300,0.0592,0.0620,0.0448,0.0790,-0.00399,5.74290,0.01075,0.01075,0.00703,NaN,0.00187,0.00023,0.944,2,1,2003-02-10,2003-02-14,-0.125,0.042,-0.125,0.042,0
2003-02-13,0.000,156.967,"WOD: Boyer et al., 2018",Fluorescence,0.0500,0.0585,0.0578,0.0438,0.0668,-0.00403,6.23206,0.01055,0.01055,0.00690,NaN,0.00169,0.00017,0.944,2,1,2003-02-11,2003-02-15,-0.042,0.125,-0.042,0.125,1
2003-02-14,-0.017,152.983,"WOD: Boyer et al., 2018",Fluorescence,0.0400,0.0825,0.0869,0.0682,0.0995,-0.00320,5.07844,0.00918,0.00918,0.00650,NaN,0.00181,0.00019,0.944,2,1,2003-02-12,2003-02-16,-0.125,0.042,-0.125,0.042,1
2003-02-14,0.000,154.983,"WOD: Boyer et al., 2018",Fluorescence,0.0300,0.0687,0.0733,0.0539,0.0912,-0.00364,5.32954,0.01018,0.01018,0.00701,NaN,0.00191,0.00022,0.944,2,1,2003-02-12,2003-02-16,-0.042,0.125,-0.042,0.125,0
2003-03-30,8.052,249.820,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1792,0.1209,0.1348,0.1108,0.1467,-0.00229,4.01524,0.00760,0.00760,0.00583,NaN,0.00189,0.00023,0.830,2,1,2003-03-28,2003-04-01,7.958,8.125,7.958,8.125,1
2003-03-30,9.003,249.582,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1720,0.2112,0.2500,0.2054,0.2509,-0.00112,2.80340,0.00560,0.00560,0.00485,NaN,0.00200,0.00026,0.830,2,1,2003-03-28,2003-04-01,8.958,9.125,8.958,9.125,0
2003-04-01,7.003,249.897,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1575,0.1275,0.1411,0.1188,0.1509,-0.00215,3.94244,0.00726,0.00726,0.00556,NaN,0.00184,0.00023,0.413,2,1,2003-03-30,2003-04-03,6.958,7.125,6.958,7.125,0
2003-04-02,3.002,249.942,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1896,0.1736,0.2173,0.1587,0.2325,-0.00161,2.95086,0.00742,0.00742,0.00602,NaN,0.00252,0.00032,0.413,2,1,2003-03-31,2003-04-04,2.958,3.125,2.958,3.125,0
2003-04-04,0.513,250.083,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2113,0.2148,0.2541,0.2112,0.2541,-0.00107,2.78019,0.00550,0.00550,0.00476,NaN,0.00198,0.00022,0.413,2,1,2003-04-02,2003-04-06,0.458,0.625,0.458,0.625,1
2003-04-05,-0.488,250.017,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2517,0.2021,0.2411,0.1903,0.2458,-0.00127,2.84239,0.00622,0.00622,0.00512,NaN,0.00219,0.00026,0.413,2,1,2003-04-03,2003-04-07,-0.542,-0.375,-0.542,-0.375,0
2003-04-06,-2.495,250.010,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1171,0.1249,0.1473,0.1142,0.1647,-0.00223,3.72198,0.00794,0.00794,0.00610,NaN,0.00213,0.00023,0.413,2,1,2003-04-04,2003-04-08,-2.542,-2.375,-2.542,-2.375,0
2003-04-07,-4.985,249.987,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1285,0.1358,0.1432,0.1284,0.1482,-0.00201,3.98891,0.00683,0.00683,0.00547,NaN,0.00171,0.00013,0.413,2,1,2003-04-05,2003-04-09,-5.042,-4.875,-5.042,-4.875,1
2003-04-07,-5.995,249.917,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1368,0.1193,0.1297,0.1087,0.1397,-0.00232,4.14343,0.00764,0.00764,0.00580,NaN,0.00184,0.00016,0.413,2,1,2003-04-05,2003-04-09,-6.042,-5.875,-6.042,-5.875,0
2003-04-08,-6.997,249.930,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1709,0.1045,0.1050,0.0923,0.1088,-0.00263,4.82759,0.00784,0.00784,0.00575,NaN,0.00162,0.00012,0.413,2,1,2003-04-06,2003-04-10,-7.042,-6.875,-7.042,-6.875,0
2003-04-12,-7.990,264.750,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1637,0.1345,0.1536,0.1261,0.1654,-0.00204,3.71120,0.00736,0.00736,0.00587,NaN,0.00198,0.00018,0.413,2,1,2003-04-10,2003-04-14,-8.042,-7.875,-8.042,-7.875,1
2003-04-13,-7.002,264.797,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1502,0.1235,0.1440,0.1123,0.1608,-0.00226,3.78109,0.00795,0.00795,0.00595,NaN,0.00210,0.00023,0.413,2,1,2003-04-11,2003-04-15,-7.125,-6.958,-7.125,-6.958,1
2003-04-14,-5.058,264.925,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2953,0.1642,0.1993,0.1576,0.2104,-0.00162,3.15710,0.00687,0.00687,0.00551,NaN,0.00218,0.00025,0.413,2,1,2003-04-12,2003-04-16,-5.125,-4.958,-5.125,-4.958,1
2003-04-14,-6.003,264.832,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1979,0.1557,0.1904,0.1464,0.2050,-0.00176,3.21315,0.00731,0.00731,0.00564,NaN,0.00227,0.00026,0.413,2,1,2003-04-12,2003-04-16,-6.125,-5.958,-6.125,-5.958,1
2003-04-15,-1.980,264.818,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1264,0.1474,0.1727,0.1355,0.1872,-0.00191,3.41581,0.00736,0.00736,0.00574,NaN,0.00215,0.00025,0.413,2,1,2003-04-13,2003-04-17,-2.042,-1.875,-2.042,-1.875,1
2003-04-15,-2.497,264.817,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1668,0.2216,0.2613,0.2191,0.2613,-0.00100,2.72852,0.00535,0.00535,0.00461,NaN,0.00196,0.00021,0.413,2,1,2003-04-13,2003-04-17,-2.542,-2.375,-2.542,-2.375,0
2003-04-15,-2.998,264.817,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2082,0.2377,0.2804,0.2214,0.2804,-0.00098,2.60484,0.00570,0.00570,0.00484,NaN,0.00219,0.00025,0.413,2,1,2003-04-13,2003-04-17,-3.042,-2.875,-3.042,-2.875,0
2003-04-16,0.507,264.960,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2093,0.2105,0.2491,0.2045,0.2501,-0.00113,2.80934,0.00567,0.00567,0.00481,NaN,0.00202,0.00024,0.413,2,1,2003-04-14,2003-04-18,0.458,0.625,0.458,0.625,1
2003-04-16,0.008,265.010,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1554,0.1770,0.2070,0.1747,0.2127,-0.00143,3.13333,0.00612,0.00612,0.00505,NaN,0.00195,0.00022,0.413,2,1,2003-04-14,2003-04-18,-0.042,0.125,-0.042,0.125,0
2003-04-16,-1.000,264.920,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1305,0.1874,0.2185,0.1854,0.2225,-0.00132,3.03944,0.00587,0.00587,0.00497,NaN,0.00193,0.00022,0.413,2,1,2003-04-14,2003-04-18,-1.042,-0.875,-1.042,-0.875,1
2003-04-17,1.000,264.838,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1305,0.2023,0.2418,0.1878,0.2474,-0.00129,2.82972,0.00640,0.00640,0.00518,NaN,0.00226,0.00027,0.413,2,1,2003-04-15,2003-04-19,0.958,1.125,0.958,1.125,1
2003-04-17,1.507,264.750,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1564,0.1845,0.2193,0.1699,0.2290,-0.00148,2.98070,0.00680,0.00680,0.00535,NaN,0.00228,0.00026,0.413,2,1,2003-04-15,2003-04-19,1.458,1.625,1.458,1.625,1
2003-04-18,6.000,265.010,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1181,0.1113,0.1316,0.0985,0.1534,-0.00251,3.90130,0.00851,0.00851,0.00622,NaN,0.00218,0.00028,0.413,2,1,2003-04-16,2003-04-20,5.958,6.125,5.958,6.125,0
2003-04-18,4.972,265.007,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1129,0.1014,0.1268,0.0863,0.1608,-0.00276,3.78247,0.00958,0.00958,0.00691,NaN,0.00253,0.00034,0.413,2,1,2003-04-16,2003-04-20,4.875,5.042,4.875,5.042,0
2003-04-19,6.998,264.938,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1761,0.1747,0.1954,0.1638,0.2027,-0.00155,3.23725,0.00641,0.00641,0.00528,NaN,0.00198,0.00020,0.413,2,1,2003-04-17,2003-04-21,6.875,7.042,6.875,7.042,1
2003-04-20,9.007,265.057,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0995,0.1282,0.1450,0.1190,0.1570,-0.00215,3.84237,0.00751,0.00751,0.00605,NaN,0.00195,0.00018,0.413,2,1,2003-04-18,2003-04-22,8.958,9.125,8.958,9.125,1
2003-06-13,5.992,205.060,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2880,0.1997,0.2262,0.1852,0.2311,-0.00132,2.96215,0.00614,0.00614,0.00514,NaN,0.00207,0.00022,0.107,2,1,2003-06-11,2003-06-15,5.875,6.042,5.875,6.042,0
2003-06-13,6.988,205.027,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1098,0.1140,0.1296,0.1016,0.1461,-0.00245,4.02652,0.00816,0.00816,0.00630,NaN,0.00203,0.00022,0.107,2,1,2003-06-11,2003-06-15,6.875,7.042,6.875,7.042,1
2003-06-13,7.960,204.980,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0829,0.0678,0.0724,0.0529,0.0910,-0.00368,5.33592,0.01030,0.01030,0.00701,NaN,0.00193,0.00020,0.107,2,1,2003-06-11,2003-06-15,7.875,8.042,7.875,8.042,0
2003-06-14,4.968,205.092,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2528,0.2181,0.2559,0.2055,0.2568,-0.00112,2.76010,0.00584,0.00584,0.00496,NaN,0.00212,0.00023,0.107,2,1,2003-06-12,2003-06-16,4.875,5.042,4.875,5.042,1
2003-06-14,3.013,205.068,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2082,0.1953,0.2324,0.1893,0.2366,-0.00128,2.91579,0.00609,0.00609,0.00518,NaN,0.00209,0.00022,0.107,2,1,2003-06-12,2003-06-16,2.958,3.125,2.958,3.125,1
2003-06-15,2.047,205.093,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1886,0.1800,0.2127,0.1747,0.2194,-0.00143,3.06862,0.00629,0.00629,0.00531,NaN,0.00205,0.00023,0.107,2,1,2003-06-13,2003-06-17,1.958,2.125,1.958,2.125,1
2003-06-15,2.503,205.062,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1564,0.1905,0.2252,0.1810,0.2314,-0.00136,2.96013,0.00629,0.00629,0.00537,NaN,0.00213,0.00025,0.107,2,1,2003-06-13,2003-06-17,2.458,2.625,2.458,2.625,1
2003-06-16,0.503,205.028,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1772,0.2044,0.2418,0.2172,0.2418,-0.00102,2.87353,0.00496,0.00496,0.00441,NaN,0.00173,0.00019,0.107,2,1,2003-06-14,2003-06-18,0.458,0.625,0.458,0.625,0
2003-06-17,-2.001,205.034,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1720,0.1591,0.1832,0.1582,0.1898,-0.00161,3.38486,0.00639,0.00639,0.00526,NaN,0.00189,0.00017,0.107,2,1,2003-06-15,2003-06-19,-2.125,-1.958,-2.125,-1.958,1
2003-06-17,0.020,205.024,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1595,0.1981,0.2332,0.2076,0.2334,-0.00110,2.94257,0.00522,0.00522,0.00463,NaN,0.00177,0.00017,0.107,2,1,2003-06-15,2003-06-19,-0.042,0.125,-0.042,0.125,0
2003-06-18,-3.289,204.985,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1616,0.1398,0.1514,0.1321,0.1584,-0.00195,3.81953,0.00688,0.00688,0.00546,NaN,0.00180,0.00015,0.107,2,1,2003-06-16,2003-06-20,-3.375,-3.208,-3.375,-3.208,1
2003-06-18,-3.619,204.981,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1119,0.1430,0.1509,0.1368,0.1554,-0.00189,3.86859,0.00660,0.00660,0.00528,NaN,0.00171,0.00013,0.107,2,1,2003-06-16,2003-06-20,-3.708,-3.542,-3.708,-3.542,1
2003-06-18,-5.994,204.979,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2176,0.1683,0.2013,0.1600,0.2118,-0.00159,3.14290,0.00683,0.00683,0.00560,NaN,0.00217,0.00023,0.107,2,1,2003-06-16,2003-06-20,-6.042,-5.875,-6.042,-5.875,1
2003-06-18,-4.997,205.012,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1813,0.1522,0.1777,0.1477,0.1872,-0.00174,3.41631,0.00679,0.00679,0.00555,NaN,0.00199,0.00020,0.107,2,1,2003-06-16,2003-06-20,-5.042,-4.875,-5.042,-4.875,0
2003-06-19,-6.995,204.992,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2051,0.1466,0.1715,0.1369,0.1847,-0.00189,3.44783,0.00721,0.00721,0.00570,NaN,0.00209,0.00025,0.107,2,1,2003-06-17,2003-06-21,-7.042,-6.875,-7.042,-6.875,1
2003-06-19,-8.247,204.992,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1471,0.0962,0.1033,0.0817,0.1173,-0.00286,4.61652,0.00865,0.00865,0.00629,NaN,0.00187,0.00021,0.107,2,1,2003-06-17,2003-06-21,-8.292,-8.125,-8.292,-8.125,0
2003-06-23,-7.989,189.935,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0984,0.0954,0.1009,0.0811,0.1128,-0.00287,4.72493,0.00860,0.00860,0.00618,NaN,0.00182,0.00019,0.107,2,1,2003-06-21,2003-06-25,-8.042,-7.875,-8.042,-7.875,1
2003-06-24,-7.012,189.960,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1274,0.1312,0.1210,0.1412,0.1121,-0.00183,4.74289,0.00548,0.00548,0.00429,NaN,0.00115,0.00011,0.107,2,1,2003-06-22,2003-06-26,-7.125,-6.958,-7.125,-6.958,1
2003-06-24,-5.998,189.963,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1109,0.0974,0.0985,0.0841,0.1040,-0.00281,4.95336,0.00820,0.00820,0.00595,NaN,0.00166,0.00015,0.107,2,1,2003-06-22,2003-06-26,-6.042,-5.875,-6.042,-5.875,0
2003-06-25,-3.987,189.985,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1492,0.1254,0.1298,0.1147,0.1354,-0.00222,4.22692,0.00719,0.00719,0.00553,NaN,0.00170,0.00015,0.107,2,1,2003-06-23,2003-06-27,-4.042,-3.875,-4.042,-3.875,0
2003-06-25,-4.978,189.970,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0922,0.1058,0.1109,0.0927,0.1199,-0.00262,4.55645,0.00804,0.00804,0.00589,NaN,0.00177,0.00017,0.107,2,1,2003-06-23,2003-06-27,-5.042,-4.875,-5.042,-4.875,0
2003-06-25,-3.007,189.963,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1772,0.1622,0.1743,0.1523,0.1806,-0.00169,3.49968,0.00644,0.00644,0.00521,NaN,0.00184,0.00016,0.107,2,1,2003-06-23,2003-06-27,-3.125,-2.958,-3.125,-2.958,1
2003-06-26,-2.181,189.978,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1834,0.1487,0.1663,0.1444,0.1733,-0.00179,3.59790,0.00661,0.00661,0.00532,NaN,0.00184,0.00018,0.107,2,1,2003-06-24,2003-06-28,-2.292,-2.125,-2.292,-2.125,1
2003-06-27,-0.045,189.982,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1906,0.2040,0.2415,0.2087,0.2416,-0.00109,2.87493,0.00536,0.00536,0.00468,NaN,0.00186,0.00018,0.107,2,1,2003-06-25,2003-06-29,-0.125,0.042,-0.125,0.042,1
2003-06-27,-0.502,189.955,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2383,0.2154,0.2544,0.2168,0.2544,-0.00102,2.77795,0.00529,0.00529,0.00467,NaN,0.00190,0.00020,0.107,2,1,2003-06-25,2003-06-29,-0.625,-0.458,-0.625,-0.458,0
2003-06-27,-1.504,189.971,MBARI: Strutton & Chavez. 2008,Fluorescence,0.3212,0.2528,0.2949,0.2421,0.2949,-0.00081,2.52089,0.00515,0.00515,0.00459,NaN,0.00204,0.00021,0.107,2,1,2003-06-25,2003-06-29,-1.625,-1.458,-1.625,-1.458,0
2003-06-29,1.504,190.046,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1803,0.1553,0.1808,0.1496,0.1904,-0.00172,3.37757,0.00676,0.00676,0.00546,NaN,0.00200,0.00021,0.107,2,1,2003-06-27,2003-07-01,1.458,1.625,1.458,1.625,1
2003-06-29,0.513,190.193,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1595,0.1504,0.1691,0.1468,0.1761,-0.00176,3.55988,0.00652,0.00652,0.00524,NaN,0.00183,0.00020,0.107,2,1,2003-06-27,2003-07-01,0.458,0.625,0.458,0.625,0
2003-06-29,0.996,190.122,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1709,0.1522,0.1772,0.1467,0.1871,-0.00176,3.41788,0.00680,0.00680,0.00549,NaN,0.00199,0.00022,0.107,2,1,2003-06-27,2003-07-01,0.875,1.042,0.875,1.042,1
2003-06-30,3.005,190.008,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1502,0.1387,0.1615,0.1315,0.1736,-0.00196,3.59359,0.00718,0.00718,0.00570,NaN,0.00200,0.00025,0.107,2,1,2003-06-28,2003-07-02,2.958,3.125,2.958,3.125,1
2003-06-30,2.035,170.027,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1699,0.0961,0.1046,0.0825,0.1191,-0.00284,4.57359,0.00868,0.00868,0.00641,NaN,0.00190,0.00019,0.107,2,1,2003-06-28,2003-07-02,1.958,2.125,1.958,2.125,0
2003-07-01,5.017,190.060,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0734,0.0522,0.0551,0.0377,0.0775,-0.00432,5.80040,0.01160,0.01160,0.00769,NaN,0.00200,0.00022,0.177,2,1,2003-06-29,2003-07-03,4.958,5.125,4.958,5.125,0
2003-07-02,7.003,189.974,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0670,0.0696,0.0697,0.0551,0.0774,-0.00360,5.80561,0.00966,0.00966,0.00664,NaN,0.00166,0.00020,0.177,2,1,2003-06-30,2003-07-04,6.958,7.125,6.958,7.125,0
2003-07-02,6.005,189.983,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0728,0.0621,0.0661,0.0475,0.0851,-0.00388,5.52790,0.01063,0.01063,0.00728,NaN,0.00192,0.00024,0.177,2,1,2003-06-30,2003-07-04,5.958,6.125,5.958,6.125,1
2003-07-08,9.983,163.983,"WOD: Boyer et al., 2018",Fluorescence,0.0250,0.0377,0.0374,0.0252,0.0521,-0.00508,6.96317,0.01273,0.01273,0.00767,NaN,0.00183,0.00018,0.177,2,1,2003-07-06,2003-07-10,9.875,10.042,9.875,10.042,1
